Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
13226,73,2,73,32,6,16,17.0,2019,0.042031587,True,True,37,6856,84,1940.0,2,5,True,633233.4665699474
1387,30,2,63,32,6,25,23.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,196132.25528557407
10527,27,1,52,40,6,10,17.0,2013,0.211401214,True,True,9,1892,2,30.0,1,1,True,97560.72038303783
5963,62,2,83,32,6,4,1.0,2016,0.072157581,True,True,2,629,1,30.0,1,3,True,247360.4669219403
7663,61,1,40,21,8,3,12.0,1978,0.300322518,True,True,52,10311,6,30.0,1,9,True,164122.13099478278
12541,58,2,67,39,6,8,12.0,1977,0.43788524,True,True,23,5735,3,1084.0,1,5,True,158618.47681185594
16114,3,1,40,21,6,5,9.0,1977,0.050900058,True,True,43,10621,1,30.0,2,3,True,138357.73327169847
11664,59,1,47,17,13,16,25.0,2013,0.309479124,True,True,35,7715,4,990.0,1,6,True,175256.77888730486
2561,100,3,59,42,6,11,9.0,1970,0.200146802,True,True,23,3975,8,770.0,2,3,True,161461.61438385732
13526,27,3,108,32,6,5,12.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,265528.51561931823
14533,113,2,46,27,6,4,9.0,1968,0.050755569,True,True,24,5469,1,145.0,1,1,True,201921.43993454333
12931,52,3,83,83,6,4,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,188140.0195598229
2247,183,2,48,33,6,7,9.0,1970,0.037316452,True,True,32,6748,93,562.0,4,10,True,270687.90269196173
6035,37,3,60,45,6,8,9.0,1971,0.127811589,True,True,28,7287,5,320.0,1,3,True,263915.60928364296
2715,38,1,34,19,9,7,16.0,1975,0.060753049,True,True,15,2787,2,520.0,1,7,True,218475.88306567192
14760,27,2,64,29,10,12,1.0,2014,0.017647053,True,True,2,469,2,30.0,1,3,True,155608.91852022643
9291,52,1,40,32,6,11,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,112882.72741787294
14379,6,2,64,62,6,7,14.0,2015,0.243204519,True,True,5,1564,2,540.0,1,3,True,177755.78177454195
13039,11,2,58,29,9,14,22.0,2009,0.00016967599999999998,True,True,36,5992,2,30.0,1,1,True,262792.6944459868
6426,58,3,64,46,6,10,12.0,1984,0.43788524,True,True,23,5735,3,1084.0,1,5,True,217805.97584154856
6734,94,2,44,29,6,8,9.0,1975,0.127375905,True,True,43,8429,3,30.0,3,9,True,192951.5256254884
11618,27,3,73,43,10,4,14.0,2011,0.041116354,True,True,53,14892,4,30.0,1,4,True,260831.430728398
2769,23,2,61,32,6,17,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,166975.68228512804
9712,27,1,38,21,8,6,12.0,1991,0.07542368,True,True,11,3097,2,30.0,1,3,True,129007.82283474327
2135,2,2,88,42,11,12,16.0,1993,0.035145267,True,True,42,9292,3,2620.0,1,3,True,443365.49645106425
11607,147,2,44,28,6,4,9.0,1977,0.319809354,True,True,25,4756,16,2857.0,5,8,True,243028.6030962601
8955,54,2,77,52,18,12,28.0,2010,0.006076152,True,True,30,5285,2,645.0,6,6,True,231963.86923158352
1889,120,2,40,22,6,7,14.0,1974,0.0006991189999999999,True,True,14,3369,24,4129.0,1,3,True,185075.02498784164
11510,84,2,51,34,8,10,16.0,1982,0.14966637300000002,True,True,22,4789,2,4087.0,4,1,True,299622.0440548767
3840,27,1,40,39,10,16,17.0,2018,0.011654127,True,True,4,915,2,30.0,1,3,True,121544.40518426795
4402,66,1,30,16,7,17,17.0,2002,0.111627393,True,True,50,12238,8,1970.0,2,3,True,209377.00384376786
10627,8,4,102,64,10,5,22.0,2004,0.43788524,True,True,23,5735,3,1084.0,1,5,True,450121.3188310829
4970,3,2,48,33,6,4,5.0,1966,0.265088676,True,True,37,5288,2,1937.0,3,2,True,204101.09269042333
1428,27,1,62,19,19,4,6.0,1977,0.07542368,True,True,11,3097,2,30.0,1,3,True,151261.7772444335
2153,37,2,60,32,6,15,17.0,1977,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,297735.2549380177
12643,34,2,69,32,6,6,25.0,1977,0.069753361,True,True,53,13670,4,30.0,1,11,True,254792.7173210539
12226,15,3,101,53,12,16,16.0,2008,0.158249043,True,True,21,5731,2,30.0,1,3,True,384904.13252755476
3460,21,3,71,48,7,15,16.0,1977,0.194489265,True,True,47,8004,3,125.0,3,5,True,258731.53514805052
3761,27,3,46,32,6,9,25.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,140929.992373152
12560,1,2,65,62,6,16,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,170459.76211152278
10328,44,3,59,42,6,2,9.0,1973,0.122190486,True,True,25,4724,2,1308.0,1,3,True,263678.58828375296
705,52,1,33,20,6,4,5.0,1967,0.371148999,True,True,34,7065,1,750.0,2,5,True,131912.85352922475
3226,99,1,41,20,8,7,16.0,1983,0.033493708,True,True,66,10573,1,1322.0,3,8,True,165172.20093174942
7345,12,1,42,22,8,9,14.0,1986,0.090799103,True,True,74,19083,2,30.0,5,15,True,158247.5657416839
12651,30,1,44,32,10,2,16.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,83387.1231795735
11785,93,1,44,23,8,15,16.0,2004,0.050900058,True,True,43,10621,1,30.0,2,3,True,150409.46474351196
7994,162,2,44,30,6,4,5.0,1966,0.174739084,True,True,17,3379,9,100.0,1,3,True,260509.9114675011
11041,27,3,47,32,6,25,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,184690.86837575425
16358,27,3,53,39,6,2,5.0,1971,0.07542368,True,True,11,3097,2,30.0,1,3,True,147194.29799559445
3702,21,2,48,34,6,5,5.0,1963,0.034331497,True,True,25,5487,3,30.0,1,4,True,181530.4590305597
3257,0,2,71,40,11,1,19.0,2013,0.006076152,True,True,30,5285,2,645.0,6,6,True,169460.75266136206
6629,3,1,25,15,6,4,9.0,1976,0.050900058,True,True,43,10621,1,30.0,2,3,True,102046.20534552867
9690,27,1,40,37,6,18,19.0,2019,0.211401214,True,True,9,1892,2,30.0,1,1,True,93218.65046050477
9768,57,1,37,23,9,6,16.0,1985,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,179322.3901724029
14073,23,1,39,21,9,6,5.0,1981,0.014072961,True,True,2,475,2,30.0,1,3,True,95841.12656784775
7629,6,2,68,32,6,11,11.0,2014,0.243204519,True,True,5,1564,2,540.0,1,3,True,188221.4170746645
16189,9,3,87,87,10,7,17.0,2015,0.161531741,True,True,25,5648,1,30.0,2,4,True,254065.76633828718
3541,9,3,66,41,8,14,12.0,1983,0.136244425,True,True,11,2370,2,30.0,1,1,True,218539.0864962007
14744,29,1,34,20,6,3,5.0,1965,0.086885265,True,True,10,2277,2,1547.0,1,3,True,148775.804866926
14200,74,2,54,30,9,8,17.0,2002,0.371148999,True,True,34,7065,1,750.0,2,5,True,260200.1507334025
9639,73,1,51,53,6,11,10.0,1977,0.042031587,True,True,37,6856,84,1940.0,2,5,True,445920.6201041013
5460,74,1,50,32,6,8,12.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,171901.0874084269
10108,9,2,65,42,8,2,14.0,1997,0.161531741,True,True,25,5648,1,30.0,2,4,True,211913.69669020807
5451,22,1,38,32,6,10,17.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,136359.92459525386
16206,7,2,43,27,6,5,5.0,1966,0.130617806,True,True,39,10418,9,900.0,1,9,True,195462.30939515147
1180,114,1,29,16,6,8,12.0,1965,0.327018035,True,True,12,2270,23,2500.0,1,3,True,198317.920494248
15124,52,3,80,79,6,9,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,197425.08282128515
3253,34,1,44,21,9,16,24.0,2002,0.069753361,True,True,53,13670,4,30.0,1,11,True,140956.3271821275
6938,105,4,70,51,6,15,16.0,1971,0.040242764,True,True,25,3478,11,2729.0,3,1,True,400651.0481476343
5300,30,3,169,32,6,2,2.0,2018,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,200800.67376687686
11928,52,2,45,32,6,8,12.0,1972,0.371148999,True,True,34,7065,1,750.0,2,5,True,193831.8036221524
14693,23,1,35,19,6,4,5.0,1968,0.386771659,True,True,5,1135,2,30.0,1,3,True,116937.61163006026
4856,1,2,64,63,6,11,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,203742.11206960105
15348,149,3,74,46,10,6,10.0,2002,0.041116354,True,True,53,14892,4,30.0,1,4,True,254652.772558604
3254,47,3,76,46,9,7,22.0,1985,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,319240.30342226464
11875,6,2,65,32,6,11,13.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,179219.98162498788
8399,10,1,33,19,6,3,9.0,1972,0.089039719,True,True,33,7976,5,30.0,1,11,True,157626.75948556914
2956,28,2,41,24,7,13,12.0,1966,0.000995363,True,True,42,7651,1,30.0,1,5,True,198803.14598470935
10987,53,1,37,20,8,3,24.0,2019,0.049637257,True,True,34,7759,2,229.0,1,3,True,176982.2135859887
13822,144,2,56,33,7,3,5.0,1958,0.306977489,True,True,27,5148,14,1575.0,5,7,True,205010.7548874517
11176,30,2,64,32,6,4,17.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,175545.37675002232
2955,78,1,34,23,6,5,9.0,1971,0.219006007,True,True,28,6746,3,30.0,1,4,True,158704.7479154623
1636,30,2,60,32,6,26,24.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,177829.81458693734
8531,1,1,42,32,6,13,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,147308.0003988719
1810,160,1,43,20,8,16,14.0,1986,0.07542368,True,True,39,8647,2,810.0,1,5,True,149934.92608375679
2485,6,1,42,32,6,17,16.0,2017,0.243204519,True,True,5,1564,2,540.0,1,3,True,136197.11720773744
4166,37,3,80,46,10,7,17.0,2003,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,452630.9395795735
4187,94,3,56,37,6,2,9.0,1972,0.282797669,True,True,33,8667,2,30.0,1,6,True,249188.2754434048
14508,6,2,63,37,12,3,17.0,2015,0.243204519,True,True,5,1564,2,540.0,1,3,True,178863.98678216382
9413,79,1,39,18,9,2,16.0,1981,0.16909109,True,True,19,3856,10,30.0,2,5,True,174952.64419069275
10589,1,1,40,32,10,18,20.0,2017,0.007122317,True,True,1,264,2,30.0,1,1,True,168401.9034575152
5536,18,2,54,31,8,13,17.0,1998,0.07542368,True,True,30,5562,2,30.0,1,5,True,212480.73787855305
1323,1,3,78,49,10,14,16.0,1987,0.036270089,True,True,6,1318,1,200.0,1,1,True,207589.33545491713
14179,45,1,42,32,6,17,13.0,1977,0.195781053,True,True,23,5212,6,30.0,3,2,True,222673.2936865696
8026,53,2,61,45,10,18,24.0,2018,0.049637257,True,True,34,7759,2,229.0,1,3,True,280196.60980388673
9389,21,1,30,16,6,2,5.0,1963,0.034331497,True,True,25,5487,3,30.0,1,4,True,140782.4060349037
11145,8,2,43,31,6,3,5.0,1967,0.458174486,True,True,26,4439,1,1130.0,1,5,True,160868.80967745476
16136,6,2,52,56,6,17,17.0,2016,0.243204519,True,True,5,1564,2,540.0,1,3,True,145428.85153967395
9630,27,2,67,32,10,6,10.0,2015,0.017647053,True,True,2,469,2,30.0,1,3,True,192012.5267945347
9299,10,1,32,19,6,1,9.0,1970,0.089039719,True,True,33,7976,5,30.0,1,11,True,141753.84522751145
10392,48,3,82,51,8,10,15.0,2007,0.041124634,True,True,46,9515,5,30.0,1,10,True,409029.50547483406
8957,1,2,51,32,6,10,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,155677.69201058414
14882,1,2,57,34,9,11,17.0,2010,0.025609157,True,True,33,5261,2,240.0,3,1,True,231413.28954085035
12536,21,2,46,33,6,5,5.0,1969,0.194489265,True,True,47,8004,3,125.0,3,5,True,179683.50876787625
8054,23,1,42,43,6,3,9.0,2014,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,95338.19854860756
8879,9,2,56,32,9,13,14.0,2010,0.13012277,True,True,8,1986,2,30.0,1,3,True,243197.0089519857
13471,23,1,47,32,6,6,9.0,1977,0.014072961,True,True,2,475,2,30.0,1,3,True,107879.0411373355
13696,3,1,29,15,6,9,12.0,1975,0.050900058,True,True,43,10621,1,30.0,2,3,True,144673.3130030265
4231,23,2,60,59,6,6,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,161140.9484045371
4264,40,1,38,23,8,3,17.0,1996,0.210473241,True,True,11,2398,2,1994.0,3,3,True,204670.09667604536
16564,30,1,39,32,6,15,17.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,125687.97055149006
13391,6,1,40,32,6,16,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,122122.09876920305
11860,22,1,38,32,6,13,17.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,133754.49299399828
10526,84,2,37,23,7,3,9.0,1964,0.006076152,True,True,30,5285,2,645.0,6,6,True,170189.43225827275
5248,99,2,45,29,6,3,5.0,1971,0.033493708,True,True,66,10573,1,1322.0,3,8,True,172864.61181737806
10140,27,1,41,38,6,9,19.0,2018,0.211401214,True,True,9,1892,2,30.0,1,1,True,110630.62672058547
15463,45,1,34,21,6,3,5.0,1961,0.014423114,True,True,19,3806,4,30.0,1,3,True,153076.61623717906
13322,30,1,59,32,6,17,17.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,182642.01897746715
8527,14,1,34,20,6,4,5.0,1962,0.042031587,True,True,37,6856,84,1940.0,2,5,True,200680.3272204805
3392,21,2,55,31,8,2,12.0,1985,0.194489265,True,True,47,8004,3,125.0,3,5,True,197513.9302335333
8036,21,2,49,32,6,3,5.0,1960,0.034331497,True,True,25,5487,3,30.0,1,4,True,182528.1888134191
2585,1,3,87,45,12,19,17.0,2013,0.007122317,True,True,1,264,2,30.0,1,1,True,109365.33725025768
13725,1,2,67,32,6,10,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,185996.664227237
8741,23,1,41,32,6,12,20.0,1977,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,95913.65996282373
915,6,2,66,32,6,8,1.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,180416.4010977352
2536,13,2,54,34,9,12,17.0,2002,0.090799103,True,True,74,19083,2,30.0,5,15,True,235975.23254751434
16299,107,2,57,34,7,6,5.0,1961,0.050272014,True,True,21,4231,14,1020.0,1,3,True,336305.9789864745
16567,1,3,78,79,6,17,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,233719.9322749648
8811,49,1,42,20,8,4,17.0,2008,0.020741326,True,True,24,5613,5,1340.0,2,5,True,170988.64996512927
16495,138,2,39,23,6,1,12.0,1972,0.014423114,True,True,19,3806,4,30.0,1,3,True,185818.84649595802
15717,52,1,43,40,6,12,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,115728.55107000555
3633,2,1,36,19,6,4,5.0,1967,0.309479124,True,True,35,7715,4,990.0,1,6,True,166716.5312018224
2289,92,2,56,31,10,10,14.0,1984,0.460556389,True,True,20,4386,14,30.0,1,5,True,246293.0223333348
2284,27,3,49,48,10,11,25.0,2013,0.072157581,True,True,2,629,1,30.0,1,3,True,136455.0981755763
9090,27,1,42,20,8,2,6.0,1999,0.041116354,True,True,53,14892,4,30.0,1,4,True,170764.31960885052
4182,84,2,41,31,6,4,5.0,1968,0.006076152,True,True,30,5285,2,645.0,6,6,True,182195.5277193861
1094,62,1,56,32,6,4,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,158015.03357334287
2469,96,3,72,48,10,4,14.0,2001,0.041116354,True,True,53,14892,4,30.0,1,4,True,296934.76602467784
4386,27,1,29,32,6,12,19.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,78119.88421182008
4575,58,1,39,22,8,6,14.0,2005,0.14890389099999998,True,True,9,1952,1,1430.0,3,2,True,130914.10673391205
4108,26,2,45,27,6,4,5.0,1965,0.07542368,True,True,36,6714,2,2672.0,1,2,True,203791.15566086
12707,86,1,32,24,6,5,10.0,2012,0.161975568,True,True,31,7010,5,4508.0,3,7,True,160230.18645322698
16082,6,3,73,72,6,8,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,192711.526271448
11178,67,1,36,22,9,10,16.0,1981,0.100455735,True,True,43,7227,2,30.0,1,6,True,168713.6324571926
8934,7,1,40,32,6,11,1.0,1977,0.07542368,True,True,23,5067,4,30.0,2,6,True,183991.3296821741
2804,32,1,34,18,6,8,9.0,1968,0.135649789,True,True,46,7960,6,350.0,3,11,True,195100.58874187613
1096,1,1,62,32,6,11,1.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,197569.5829359884
13971,37,2,55,35,9,11,14.0,2011,0.232205084,True,True,24,4860,1,80.0,1,3,True,198105.88211452667
8161,123,2,87,40,13,5,11.0,2008,0.07542368,True,True,6,2733,2,920.0,1,4,True,479670.09144521295
4698,35,3,63,47,6,7,9.0,1971,0.089039719,True,True,33,7976,5,30.0,1,11,True,242403.7158755711
11754,64,3,65,40,7,7,9.0,1973,0.135649789,True,True,46,7960,6,350.0,3,11,True,256402.08682619745
4489,41,1,41,19,7,1,17.0,2002,0.175054867,True,True,36,10055,3,30.0,1,3,True,160886.65360852279
10042,6,1,52,46,6,18,25.0,2014,0.243204519,True,True,5,1564,2,540.0,1,3,True,154196.6194041068
10870,10,3,59,40,6,6,9.0,1973,0.089039719,True,True,33,7976,5,30.0,1,11,True,80322.34455932726
9194,27,1,51,22,6,4,13.0,2016,0.017647053,True,True,2,469,2,30.0,1,3,True,141057.59506426446
285,6,1,48,32,6,12,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,146521.96811921374
158,61,2,58,36,10,12,22.0,1997,0.300322518,True,True,52,10311,6,30.0,1,9,True,295263.32551989466
6799,7,2,49,34,6,3,9.0,1980,0.035145267,True,True,42,9292,3,2620.0,1,3,True,184045.92363633032
5563,23,3,104,103,6,25,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,245484.3236244889
10401,66,1,32,17,6,6,5.0,1965,0.161975568,True,True,31,7010,5,4508.0,3,7,True,175320.91928323114
7705,10,2,48,33,7,5,12.0,1973,0.089039719,True,True,33,7976,5,30.0,1,11,True,217009.90907874948
47,2,2,45,47,6,2,5.0,1967,0.07542368,True,True,33,7425,1,30.0,2,5,True,196512.5960342538
9238,99,1,41,20,8,8,17.0,1997,0.033493708,True,True,66,10573,1,1322.0,3,8,True,145660.7643063163
10885,128,2,55,30,8,13,13.0,1977,0.07542368,True,True,27,4798,2,30.0,2,8,True,266629.61613192083
301,27,3,68,32,6,12,12.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,209714.93980432328
11361,20,2,38,24,7,8,9.0,1966,0.019508796,True,True,37,7687,11,176.0,5,5,True,243697.54513390013
785,6,1,49,32,6,17,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,139601.08949340138
7145,27,2,57,56,10,4,12.0,2014,0.011654127,True,True,4,915,2,30.0,1,3,True,143111.5958589427
10781,148,2,42,32,6,4,5.0,1964,0.313924552,True,True,22,4625,11,3855.0,2,10,True,190238.63837665785
8644,58,3,80,32,6,6,17.0,1977,0.43788524,True,True,23,5735,3,1084.0,1,5,True,194401.07445319075
8061,99,1,34,22,6,7,9.0,1971,0.033493708,True,True,66,10573,1,1322.0,3,8,True,132204.75802500115
10367,29,1,39,26,6,5,5.0,1962,0.069660344,True,True,31,6119,4,30.0,1,2,True,171941.59463405664
6950,129,3,61,47,6,9,9.0,1973,0.020741326,True,True,24,5613,5,1340.0,2,5,True,251416.9620667684
12865,201,2,44,26,6,3,9.0,1967,0.081943463,True,True,20,2738,20,30.0,1,4,True,174216.7786700199
16406,58,2,59,27,12,10,9.0,2001,0.31019913,True,True,11,2748,1,30.0,1,3,True,228211.25089483074
9916,13,3,77,49,10,16,17.0,1996,0.090799103,True,True,74,19083,2,30.0,5,15,True,323863.45292486163
1365,46,3,53,37,6,3,9.0,1977,0.150817539,True,True,16,3433,4,2643.0,4,5,True,188215.56676411733
11786,119,2,51,32,8,6,12.0,1972,0.033493708,True,True,66,10573,1,1322.0,3,8,True,199690.74952829035
10155,25,1,39,22,8,7,14.0,1992,0.069753361,True,True,53,13670,4,30.0,1,11,True,199916.42861962254
7459,67,2,50,31,6,6,9.0,1978,0.100455735,True,True,43,7227,2,30.0,1,6,True,210227.063958415
15192,26,3,117,57,15,17,30.0,2012,0.07542368,True,True,36,6714,2,2672.0,1,2,True,624680.099059137
9088,53,2,58,57,6,12,19.0,2019,0.049637257,True,True,34,7759,2,229.0,1,3,True,246799.58985059962
3697,53,2,54,30,8,11,12.0,1985,0.049637257,True,True,34,7759,2,229.0,1,3,True,247980.27523432559
4785,61,1,41,19,9,12,16.0,1984,0.300322518,True,True,52,10311,6,30.0,1,9,True,189007.23894421046
12256,169,1,33,18,6,7,9.0,1967,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,201616.27389759172
8838,1,2,55,32,6,4,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,178184.86113541864
6979,23,1,37,23,7,7,17.0,2011,0.075778755,True,True,6,1437,3,30.0,1,2,True,78686.73784386563
14777,35,2,49,29,6,9,9.0,1970,0.089039719,True,True,33,7976,5,30.0,1,11,True,212745.17480758688
8111,88,2,53,32,9,7,12.0,1976,0.127375905,True,True,43,8429,3,30.0,3,9,True,216564.51846060605
6329,30,3,84,32,6,19,17.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,236448.58001731648
5483,1,2,68,34,12,16,17.0,2014,0.007122317,True,True,1,264,2,30.0,1,1,True,137177.19996787398
1445,27,3,50,32,6,25,25.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,152893.12968121015
14223,30,3,86,32,6,15,22.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,229367.96365163138
650,44,3,77,47,10,9,17.0,1990,0.036122292,True,True,24,4378,2,1036.0,1,1,True,394691.7847746589
16559,75,2,60,17,6,5,5.0,1964,0.122090347,True,True,29,6566,7,1894.0,4,3,True,118900.63481299506
14457,128,1,39,21,8,2,14.0,1993,0.07542368,True,True,27,4798,2,30.0,2,8,True,160126.00401556253
833,27,1,44,45,10,3,7.0,2015,0.011654127,True,True,4,915,2,30.0,1,3,True,127451.3211924171
11981,118,3,92,54,12,4,17.0,2005,0.21843974,True,True,21,4472,6,1450.0,4,7,True,295004.8656963223
8358,49,1,42,19,8,15,17.0,2009,0.020741326,True,True,24,5613,5,1340.0,2,5,True,163893.69589990034
15525,26,1,41,20,8,8,17.0,2002,0.07542368,True,True,36,6714,2,2672.0,1,2,True,199274.8776043005
8537,162,2,55,35,8,4,8.0,1955,0.236108458,True,True,16,3893,27,30.0,3,10,True,405659.9958705253
5784,88,3,80,81,12,25,25.0,2014,0.127375905,True,True,43,8429,3,30.0,3,9,True,384455.6191390961
2319,27,2,68,32,6,12,12.0,2014,0.017647053,True,True,2,469,2,30.0,1,3,True,198415.9899538452
9840,108,3,78,53,8,2,8.0,1958,0.07542368,True,True,23,3684,2,30.0,1,4,True,611542.0634300028
1015,22,1,39,32,6,7,17.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,127353.75378112461
3872,23,1,37,32,6,4,3.0,2017,0.005767451,True,True,1,388,2,30.0,1,3,True,70234.01940136062
15848,23,3,70,49,9,3,1.0,2017,0.005767451,True,True,1,388,2,30.0,1,3,True,111389.48105876287
1401,9,3,74,53,9,8,12.0,1990,0.161531741,True,True,25,5648,1,30.0,2,4,True,231537.83117060558
4086,6,2,65,61,6,8,25.0,2015,0.243204519,True,True,5,1564,2,540.0,1,3,True,184583.74916386086
10067,87,1,37,20,8,10,17.0,1987,0.100455735,True,True,43,7227,2,30.0,1,6,True,182461.59309914926
13340,2,3,78,47,8,11,14.0,1997,0.309479124,True,True,35,7715,4,990.0,1,6,True,357531.25139866286
15715,1,2,64,66,6,12,22.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,204341.2520259192
2109,44,3,88,86,7,19,18.0,2016,0.036122292,True,True,24,4378,2,1036.0,1,1,True,396365.67379716603
10239,21,3,77,46,10,9,22.0,2004,0.194489265,True,True,47,8004,3,125.0,3,5,True,294281.0603494222
6196,1,2,55,32,6,9,1.0,2019,0.007122317,True,True,1,264,2,30.0,1,1,True,183136.3404154786
13887,7,3,74,46,10,16,17.0,1987,0.07542368,True,True,23,5067,4,30.0,2,6,True,415398.5730306261
7282,17,2,40,23,7,3,12.0,1969,0.07542368,True,True,18,3374,5,620.0,1,2,True,243393.9088818509
16372,27,1,40,18,10,6,17.0,1977,0.017647053,True,True,2,469,2,30.0,1,3,True,147417.77673144802
12132,10,3,76,45,10,7,16.0,1983,0.089039719,True,True,33,7976,5,30.0,1,11,True,354909.84368957585
14364,90,2,43,29,6,3,5.0,1970,0.246031548,True,True,22,3151,4,2715.0,3,3,True,164773.17474846955
14545,6,1,47,32,6,14,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,144283.35665442204
11372,38,3,113,58,6,17,16.0,2018,0.060753049,True,True,15,2787,2,520.0,1,7,True,344285.31657523103
12461,53,2,44,27,6,4,16.0,1970,0.049637257,True,True,34,7759,2,229.0,1,3,True,217632.3044771951
12711,27,2,76,73,6,14,17.0,2019,0.072157581,True,True,2,629,1,30.0,1,3,True,207999.2247840124
9625,101,1,32,21,6,2,5.0,1965,0.225824954,True,True,41,6558,7,1548.0,3,2,True,136126.42516011733
13968,96,1,43,18,8,17,15.0,2009,0.041116354,True,True,53,14892,4,30.0,1,4,True,169364.15796239668
8017,57,2,48,32,6,6,5.0,1964,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,191608.8532313988
3374,176,1,41,24,8,3,12.0,1980,0.300322518,True,True,52,10311,6,30.0,1,9,True,178756.20587916003
8328,23,1,39,32,6,5,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,103396.86659202416
9516,8,3,74,44,8,4,14.0,2009,0.458174486,True,True,26,4439,1,1130.0,1,5,True,286488.1747090934
15699,47,1,40,19,8,16,16.0,1982,0.101872465,True,True,23,4583,3,30.0,3,3,True,178026.73189781106
1386,23,2,57,32,6,3,2.0,1977,0.005767451,True,True,1,388,2,30.0,1,3,True,91461.387387881
666,103,1,31,21,6,10,9.0,1970,0.014423114,True,True,19,3806,4,30.0,1,3,True,174852.19347100874
12649,27,1,40,21,6,9,12.0,1977,0.011654127,True,True,4,915,2,30.0,1,3,True,111874.54996714396
16204,23,1,160,32,6,3,3.0,1977,0.014072961,True,True,2,475,2,30.0,1,3,True,217874.9974519232
16413,52,1,42,32,6,11,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,115127.96983754847
1270,30,2,66,32,6,16,17.0,1977,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,175503.7676022279
6537,25,3,75,46,10,14,17.0,1992,0.188783766,True,True,31,6137,4,30.0,1,1,True,313028.7208564521
1439,22,2,41,31,6,1,5.0,1967,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,168897.87200616358
7294,62,3,89,32,6,4,1.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,182402.5691714449
15496,96,2,52,30,8,1,9.0,2003,0.041116354,True,True,53,14892,4,30.0,1,4,True,178267.63415120012
427,84,2,57,31,8,6,5.0,1960,0.006076152,True,True,30,5285,2,645.0,6,6,True,245743.408147598
